,Date,Ticker,Price,Sector,Total-Score,E-Score,S-Score,G-Score
16135,2024-08-01,MTD,1439.0799560546875,Healthcare,13.1,1.0,7.41,4.69
16136,2024-09-01,MTD,1499.699951171875,Healthcare,13.1,1.0,7.41,4.69
16137,2024-10-01,MTD,1291.75,Healthcare,13.1,1.0,7.41,4.69
16138,2024-11-01,MTD,1251.199951171875,Healthcare,10.73,0.95,6.71,3.07
16139,2024-12-01,MTD,1223.6800537109375,Healthcare,10.73,0.95,6.71,3.07
16140,2020-01-01,MU,51.90193176269531,Technology,33.95,17.4,9.08,7.48
16141,2020-02-01,MU,51.3838005065918,Technology,34.1,17.4,9.08,7.62
16142,2020-03-01,MU,41.11876678466797,Technology,34.1,17.4,9.08,7.62
16143,2020-04-01,MU,46.818294525146484,Technology,34.1,17.4,9.08,7.62
16144,2020-05-01,MU,46.837852478027344,Technology,34.1,17.4,9.08,7.62
16145,2020-06-01,MU,50.367069244384766,Technology,34.1,17.4,9.08,7.62
16146,2020-07-01,MU,48.93973922729492,Technology,33.97,17.26,9.08,7.62
16147,2020-08-01,MU,44.49156188964844,Technology,32.19,15.48,9.08,7.62
16148,2020-09-01,MU,45.90910720825195,Technology,32.19,15.48,9.08,7.62
16149,2020-10-01,MU,49.213478088378906,Technology,32.21,15.48,9.08,7.65
16150,2020-11-01,MU,62.655765533447266,Technology,32.21,15.48,9.08,7.65
16151,2020-12-01,MU,73.49761199951172,Technology,32.21,15.48,9.08,7.65
16152,2021-01-01,MU,76.5184326171875,Technology,31.53,15.48,9.08,6.96
16153,2021-02-01,MU,89.4817123413086,Technology,31.53,15.48,9.08,6.96
16154,2021-03-01,MU,86.23599243164062,Technology,17.82,7.21,4.2,6.41
16155,2021-04-01,MU,84.1438980102539,Technology,17.82,7.21,4.2,6.41
16156,2021-05-01,MU,82.257080078125,Technology,17.87,7.26,4.2,6.41
16157,2021-06-01,MU,83.07829284667969,Technology,17.87,7.26,4.2,6.41
16158,2021-07-01,MU,75.8438720703125,Technology,17.87,7.26,4.2,6.41
16159,2021-08-01,MU,72.05072784423828,Technology,17.87,7.26,4.2,6.41
16160,2021-09-01,MU,69.3915786743164,Technology,17.87,7.26,4.2,6.41
16161,2021-10-01,MU,67.6480712890625,Technology,17.87,7.26,4.2,6.41
16162,2021-11-01,MU,82.23501586914062,Technology,17.87,7.26,4.2,6.41
16163,2021-12-01,MU,91.1927490234375,Technology,17.87,7.26,4.2,6.41
16164,2022-01-01,MU,80.62722778320312,Technology,17.87,7.26,4.2,6.41
16165,2022-02-01,MU,87.08564758300781,Technology,17.73,7.26,4.2,6.28
16166,2022-03-01,MU,76.33468627929688,Technology,17.73,7.26,4.2,6.28
16167,2022-04-01,MU,66.82837677001953,Technology,17.73,7.26,4.2,6.28
16168,2022-05-01,MU,72.46444702148438,Technology,17.44,6.6,5.07,5.77
16169,2022-06-01,MU,54.25020217895508,Technology,17.44,6.6,5.07,5.77
16170,2022-07-01,MU,60.70762634277344,Technology,17.44,6.6,5.07,5.77
16171,2022-08-01,MU,55.58553695678711,Technology,17.44,6.6,5.07,5.77
16172,2022-09-01,MU,49.262962341308594,Technology,17.44,6.6,5.07,5.77
16173,2022-10-01,MU,53.196136474609375,Technology,17.44,6.6,5.07,5.77
16174,2022-11-01,MU,56.806434631347656,Technology,17.44,6.6,5.07,5.77
16175,2022-12-01,MU,49.248661041259766,Technology,17.44,6.6,5.07,5.77
16176,2023-01-01,MU,59.55286407470703,Technology,17.44,6.6,5.07,5.77
16177,2023-02-01,MU,57.10359573364258,Technology,17.44,6.6,5.07,5.77
16178,2023-03-01,MU,59.592369079589844,Technology,17.44,6.6,5.07,5.77
16179,2023-04-01,MU,63.56256866455078,Technology,17.44,6.6,5.07,5.77
16180,2023-05-01,MU,67.49109649658203,Technology,17.44,6.6,5.07,5.77
16181,2023-06-01,MU,62.45401382446289,Technology,17.44,6.6,5.07,5.77
16182,2023-07-01,MU,70.64794158935547,Technology,17.44,6.6,5.07,5.77
16183,2023-08-01,MU,69.34325408935547,Technology,17.44,6.6,5.07,5.77
16184,2023-09-01,MU,67.44954681396484,Technology,18.18,7.23,5.46,5.49
16185,2023-10-01,MU,66.29944610595703,Technology,18.18,7.23,5.46,5.49
16186,2023-11-01,MU,75.59642028808594,Technology,18.18,7.23,5.46,5.49
16187,2023-12-01,MU,84.75300598144531,Technology,18.18,7.23,5.46,5.49
16188,2024-01-01,MU,85.27422332763672,Technology,18.18,7.23,5.46,5.49
16189,2024-02-01,MU,90.10725402832031,Technology,18.18,7.23,5.46,5.49
16190,2024-03-01,MU,117.23588562011719,Technology,18.18,7.23,5.46,5.49
16191,2024-04-01,MU,112.4416732788086,Technology,18.18,7.23,5.46,5.49
16192,2024-05-01,MU,124.42642974853516,Technology,18.18,7.23,5.46,5.49
16193,2024-06-01,MU,130.92645263671875,Technology,18.18,7.23,5.46,5.49
16194,2024-07-01,MU,109.31608581542969,Technology,18.18,7.23,5.46,5.49
16195,2024-08-01,MU,95.8821792602539,Technology,18.18,7.23,5.46,5.49
16196,2024-09-01,MU,103.32441711425781,Technology,18.18,7.23,5.46,5.49
16197,2024-10-01,MU,99.27951049804688,Technology,18.6,8.88,5.03,4.69
16198,2024-11-01,MU,97.6957015991211,Technology,18.6,8.88,5.03,4.69
16199,2024-12-01,MU,83.9415054321289,Technology,18.6,8.88,5.03,4.69
16200,2020-01-01,NCLH,53.849998474121094,Consumer Cyclical,28.08,13.07,11.12,3.9
16201,2020-02-01,NCLH,37.2599983215332,Consumer Cyclical,27.4,12.54,10.92,3.93
16202,2020-03-01,NCLH,10.960000038146973,Consumer Cyclical,27.4,12.54,10.92,3.93
16203,2020-04-01,NCLH,16.399999618530273,Consumer Cyclical,27.4,12.54,10.92,3.93
16204,2020-05-01,NCLH,15.65999984741211,Consumer Cyclical,27.4,12.54,10.92,3.93
16205,2020-06-01,NCLH,16.43000030517578,Consumer Cyclical,27.4,12.54,10.92,3.93
16206,2020-07-01,NCLH,13.640000343322754,Consumer Cyclical,27.45,12.54,10.97,3.93
16207,2020-08-01,NCLH,17.110000610351562,Consumer Cyclical,27.45,12.54,10.97,3.93
16208,2020-09-01,NCLH,17.110000610351562,Consumer Cyclical,27.45,12.54,10.97,3.93
16209,2020-10-01,NCLH,16.6299991607666,Consumer Cyclical,27.48,12.54,10.97,3.96
16210,2020-11-01,NCLH,22.8700008392334,Consumer Cyclical,27.48,12.54,10.97,3.96
16211,2020-12-01,NCLH,25.43000030517578,Consumer Cyclical,27.48,12.54,10.97,3.96
16212,2021-01-01,NCLH,22.649999618530273,Consumer Cyclical,27.99,12.54,10.97,4.47
16213,2021-02-01,NCLH,29.559999465942383,Consumer Cyclical,27.99,12.54,10.97,4.47
16214,2021-03-01,NCLH,27.59000015258789,Consumer Cyclical,27.99,12.54,10.97,4.47
16215,2021-04-01,NCLH,31.049999237060547,Consumer Cyclical,27.99,12.54,10.97,4.47
16216,2021-05-01,NCLH,31.899999618530273,Consumer Cyclical,27.99,12.54,10.97,4.47
16217,2021-06-01,NCLH,29.40999984741211,Consumer Cyclical,27.99,12.54,10.97,4.47
16218,2021-07-01,NCLH,24.030000686645508,Consumer Cyclical,27.99,12.54,10.97,4.47
16219,2021-08-01,NCLH,25.84000015258789,Consumer Cyclical,27.99,12.54,10.97,4.47
16220,2021-09-01,NCLH,26.709999084472656,Consumer Cyclical,27.99,12.54,10.97,4.47
16221,2021-10-01,NCLH,25.719999313354492,Consumer Cyclical,27.99,12.54,10.97,4.47
16222,2021-11-01,NCLH,19.510000228881836,Consumer Cyclical,27.99,12.54,10.97,4.47
16223,2021-12-01,NCLH,20.739999771118164,Consumer Cyclical,27.99,12.54,10.97,4.47
16224,2022-01-01,NCLH,20.829999923706055,Consumer Cyclical,27.99,12.54,10.97,4.47
16225,2022-02-01,NCLH,19.489999771118164,Consumer Cyclical,26.61,11.98,10.12,4.51
16226,2022-03-01,NCLH,21.8799991607666,Consumer Cyclical,26.61,11.98,10.12,4.51
16227,2022-04-01,NCLH,20.030000686645508,Consumer Cyclical,26.61,11.98,10.12,4.51
16228,2022-05-01,NCLH,16.010000228881836,Consumer Cyclical,26.61,11.98,10.12,4.51
16229,2022-06-01,NCLH,11.119999885559082,Consumer Cyclical,26.61,11.98,10.12,4.51
16230,2022-07-01,NCLH,12.149999618530273,Consumer Cyclical,26.61,11.98,10.12,4.51
16231,2022-08-01,NCLH,13.079999923706055,Consumer Cyclical,26.61,11.98,10.12,4.51
16232,2022-09-01,NCLH,11.359999656677246,Consumer Cyclical,26.61,11.98,10.12,4.51
16233,2022-10-01,NCLH,16.889999389648438,Consumer Cyclical,26.61,11.98,10.12,4.51
16234,2022-11-01,NCLH,16.440000534057617,Consumer Cyclical,26.61,11.98,10.12,4.51
16235,2022-12-01,NCLH,12.239999771118164,Consumer Cyclical,26.61,11.98,10.12,4.51
16236,2023-01-01,NCLH,15.210000038146973,Consumer Cyclical,26.22,11.98,10.12,4.12
16237,2023-02-01,NCLH,14.819999694824219,Consumer Cyclical,26.22,11.98,10.12,4.12
16238,2023-03-01,NCLH,13.449999809265137,Consumer Cyclical,26.22,11.98,10.12,4.12
16239,2023-04-01,NCLH,13.350000381469727,Consumer Cyclical,26.22,11.98,10.12,4.12
16240,2023-05-01,NCLH,14.850000381469727,Consumer Cyclical,26.22,11.98,10.12,4.12
16241,2023-06-01,NCLH,21.770000457763672,Consumer Cyclical,26.22,11.98,10.12,4.12
16242,2023-07-01,NCLH,22.06999969482422,Consumer Cyclical,26.22,11.98,10.12,4.12
16243,2023-08-01,NCLH,16.56999969482422,Consumer Cyclical,26.22,11.98,10.12,4.12
16244,2023-09-01,NCLH,16.479999542236328,Consumer Cyclical,25.94,8.97,10.9,6.08
16245,2023-10-01,NCLH,13.600000381469727,Consumer Cyclical,25.94,8.97,10.9,6.08
16246,2023-11-01,NCLH,15.270000457763672,Consumer Cyclical,25.94,8.97,10.9,6.08
16247,2023-12-01,NCLH,20.040000915527344,Consumer Cyclical,25.94,8.97,10.9,6.08
16248,2024-01-01,NCLH,17.799999237060547,Consumer Cyclical,25.94,8.97,10.9,6.08
16249,2024-02-01,NCLH,19.389999389648438,Consumer Cyclical,25.94,8.97,10.9,6.08
16250,2024-03-01,NCLH,20.93000030517578,Consumer Cyclical,25.94,8.97,10.9,6.08
16251,2024-04-01,NCLH,18.920000076293945,Consumer Cyclical,25.94,8.97,10.9,6.08
16252,2024-05-01,NCLH,16.600000381469727,Consumer Cyclical,25.94,8.97,10.9,6.08
16253,2024-06-01,NCLH,18.790000915527344,Consumer Cyclical,25.94,8.97,10.9,6.08
16254,2024-07-01,NCLH,18.43000030517578,Consumer Cyclical,25.94,8.97,10.9,6.08
16255,2024-08-01,NCLH,17.889999389648438,Consumer Cyclical,25.94,8.97,10.9,6.08
16256,2024-09-01,NCLH,20.510000228881836,Consumer Cyclical,25.94,8.97,10.9,6.08
16257,2024-10-01,NCLH,25.34000015258789,Consumer Cyclical,25.94,8.97,10.9,6.08
16258,2024-11-01,NCLH,26.889999389648438,Consumer Cyclical,23.94,8.36,10.82,4.76
16259,2024-12-01,NCLH,25.729999542236328,Consumer Cyclical,23.94,8.36,10.82,4.76
16260,2020-01-01,NDAQ,35.996341705322266,Financial Services,17.28,2.28,7.54,7.46
16261,2020-02-01,NDAQ,31.69693374633789,Financial Services,17.28,2.28,7.54,7.46
16262,2020-03-01,NDAQ,29.347867965698242,Financial Services,17.28,2.28,7.54,7.46
16263,2020-04-01,NDAQ,34.058807373046875,Financial Services,17.28,2.28,7.54,7.46
16264,2020-05-01,NDAQ,36.788612365722656,Financial Services,17.28,2.28,7.54,7.46
16265,2020-06-01,NDAQ,37.102272033691406,Financial Services,17.28,2.28,7.54,7.46
16266,2020-07-01,NDAQ,40.94645690917969,Financial Services,17.14,2.28,7.54,7.32
16267,2020-08-01,NDAQ,41.91625213623047,Financial Services,17.14,2.28,7.54,7.32
16268,2020-09-01,NDAQ,38.26470947265625,Financial Services,17.14,2.28,7.54,7.32
16269,2020-10-01,NDAQ,37.87200927734375,Financial Services,15.08,1.54,6.73,6.81
16270,2020-11-01,NDAQ,40.06313705444336,Financial Services,15.08,1.54,6.73,6.81
16271,2020-12-01,NDAQ,41.549964904785156,Financial Services,15.08,1.54,6.73,6.81
16272,2021-01-01,NDAQ,42.50289535522461,Financial Services,14.94,1.54,6.73,6.67
16273,2021-02-01,NDAQ,43.451805114746094,Financial Services,14.94,1.54,6.73,6.67
16274,2021-03-01,NDAQ,46.333091735839844,Financial Services,14.94,1.54,6.73,6.67
16275,2021-04-01,NDAQ,50.92978286743164,Financial Services,14.94,1.54,6.73,6.67
16276,2021-05-01,NDAQ,52.79621505737305,Financial Services,14.94,1.54,6.73,6.67
16277,2021-06-01,NDAQ,55.425621032714844,Financial Services,14.94,1.54,6.73,6.67
16278,2021-07-01,NDAQ,59.06016540527344,Financial Services,14.94,1.54,6.73,6.67
16279,2021-08-01,NDAQ,61.92257308959961,Financial Services,14.94,1.54,6.73,6.67
16280,2021-09-01,NDAQ,61.04961013793945,Financial Services,11.73,1.81,4.56,5.36
16281,2021-10-01,NDAQ,66.56019592285156,Financial Services,11.73,1.81,4.56,5.36
16282,2021-11-01,NDAQ,64.45430755615234,Financial Services,11.73,1.81,4.56,5.36
16283,2021-12-01,NDAQ,66.60458374023438,Financial Services,11.73,1.81,4.56,5.36
16284,2022-01-01,NDAQ,56.990997314453125,Financial Services,11.73,1.81,4.56,5.36
16285,2022-02-01,NDAQ,54.42782211303711,Financial Services,11.93,1.81,4.56,5.56
16286,2022-03-01,NDAQ,56.6698112487793,Financial Services,11.93,1.81,4.56,5.56
16287,2022-04-01,NDAQ,50.20634841918945,Financial Services,11.93,1.81,4.56,5.56
16288,2022-05-01,NDAQ,49.53318786621094,Financial Services,11.93,1.81,4.56,5.56
16289,2022-06-01,NDAQ,48.66542053222656,Financial Services,11.93,1.81,4.56,5.56
16290,2022-07-01,NDAQ,57.9390869140625,Financial Services,11.93,1.81,4.56,5.56
16291,2022-08-01,NDAQ,57.19922637939453,Financial Services,11.93,1.81,4.56,5.56
16292,2022-09-01,NDAQ,54.4608154296875,Financial Services,11.93,1.81,4.56,5.56
16293,2022-10-01,NDAQ,59.9965705871582,Financial Services,11.93,1.81,4.56,5.56
16294,2022-11-01,NDAQ,65.99237060546875,Financial Services,11.93,1.81,4.56,5.56
16295,2022-12-01,NDAQ,59.138648986816406,Financial Services,11.93,1.81,4.56,5.56
16296,2023-01-01,NDAQ,58.190452575683594,Financial Services,11.65,1.81,4.56,5.28
16297,2023-02-01,NDAQ,54.19766616821289,Financial Services,11.65,1.81,4.56,5.28
16298,2023-03-01,NDAQ,52.85383605957031,Financial Services,11.65,1.81,4.56,5.28
16299,2023-04-01,NDAQ,53.73762130737305,Financial Services,11.65,1.81,4.56,5.28
16300,2023-05-01,NDAQ,53.71820831298828,Financial Services,11.65,1.81,4.56,5.28
16301,2023-06-01,NDAQ,48.38035202026367,Financial Services,11.65,1.81,4.56,5.28
16302,2023-07-01,NDAQ,49.2131233215332,Financial Services,11.65,1.81,4.56,5.28
16303,2023-08-01,NDAQ,51.15279769897461,Financial Services,11.65,1.81,4.56,5.28
16304,2023-09-01,NDAQ,47.36117172241211,Financial Services,13.09,0.03,5.63,7.43
16305,2023-10-01,NDAQ,48.55466842651367,Financial Services,13.09,0.03,5.63,7.43
16306,2023-11-01,NDAQ,54.66315841674805,Financial Services,13.09,0.03,5.63,7.43
16307,2023-12-01,NDAQ,56.91468811035156,Financial Services,13.09,0.03,5.63,7.43
16308,2024-01-01,NDAQ,56.77617645263672,Financial Services,13.09,0.03,5.63,7.43
16309,2024-02-01,NDAQ,55.23318099975586,Financial Services,13.09,0.03,5.63,7.43
16310,2024-03-01,NDAQ,62.01448059082031,Financial Services,13.09,0.03,5.63,7.43
16311,2024-04-01,NDAQ,59.037803649902344,Financial Services,13.09,0.03,5.63,7.43
16312,2024-05-01,NDAQ,58.22892761230469,Financial Services,13.09,0.03,5.63,7.43
16313,2024-06-01,NDAQ,59.44224166870117,Financial Services,13.09,0.03,5.63,7.43
16314,2024-07-01,NDAQ,67.0333023071289,Financial Services,13.09,0.03,5.63,7.43
16315,2024-08-01,NDAQ,71.39126586914062,Financial Services,13.09,0.03,5.63,7.43
16316,2024-09-01,NDAQ,72.3123779296875,Financial Services,13.09,0.03,5.63,7.43
16317,2024-10-01,NDAQ,73.45661163330078,Financial Services,13.41,0.07,7.08,6.26
16318,2024-11-01,NDAQ,82.46975708007812,Financial Services,13.63,0.07,7.08,6.48
16319,2024-12-01,NDAQ,76.82536315917969,Financial Services,13.63,0.07,7.08,6.48
16320,2020-01-01,NDSN,160.01536560058594,Industrials,30.3,10.8,12.99,6.5
16321,2020-02-01,NDSN,137.6894073486328,Industrials,30.3,10.8,12.99,6.5
16322,2020-03-01,NDSN,128.28163146972656,Industrials,30.45,10.8,12.99,6.65
16323,2020-04-01,NDSN,152.8229522705078,Industrials,30.45,10.8,12.99,6.65
16324,2020-05-01,NDSN,178.88389587402344,Industrials,30.45,10.8,12.99,6.65
16325,2020-06-01,NDSN,180.56671142578125,Industrials,30.45,10.8,12.99,6.65
16326,2020-07-01,NDSN,184.29776000976562,Industrials,30.8,10.8,12.99,7.0
16327,2020-08-01,NDSN,177.5018768310547,Industrials,30.8,10.8,12.99,7.0
16328,2020-09-01,NDSN,182.9523468017578,Industrials,30.8,10.8,12.99,7.0
16329,2020-10-01,NDSN,184.48794555664062,Industrials,28.6,9.55,13.34,5.72
16330,2020-11-01,NDSN,194.38809204101562,Industrials,28.6,9.55,13.34,5.72
16331,2020-12-01,NDSN,191.66026306152344,Industrials,28.6,9.55,13.34,5.72
16332,2021-01-01,NDSN,171.05938720703125,Industrials,28.6,9.55,13.34,5.72
16333,2021-02-01,NDSN,183.88479614257812,Industrials,28.6,9.55,13.34,5.72
16334,2021-03-01,NDSN,190.2719268798828,Industrials,28.6,9.55,13.34,5.72
16335,2021-04-01,NDSN,202.4632110595703,Industrials,28.6,9.55,13.34,5.72
16336,2021-05-01,NDSN,212.30816650390625,Industrials,28.43,9.55,13.34,5.55
16337,2021-06-01,NDSN,210.62738037109375,Industrials,28.43,9.55,13.34,5.55
16338,2021-07-01,NDSN,216.97952270507812,Industrials,28.43,9.55,13.34,5.55
16339,2021-08-01,NDSN,228.94491577148438,Industrials,28.43,9.55,13.34,5.55
16340,2021-09-01,NDSN,229.02037048339844,Industrials,28.43,9.55,13.34,5.55
16341,2021-10-01,NDSN,244.46470642089844,Industrials,28.43,9.55,13.34,5.55
16342,2021-11-01,NDSN,244.4455108642578,Industrials,28.43,9.55,13.34,5.55
16343,2021-12-01,NDSN,245.4840850830078,Industrials,28.43,9.55,13.34,5.55
16344,2022-01-01,NDSN,224.08547973632812,Industrials,28.43,9.55,13.34,5.55
16345,2022-02-01,NDSN,218.25546264648438,Industrials,27.95,9.55,12.86,5.55
16346,2022-03-01,NDSN,219.31265258789062,Industrials,27.95,9.55,12.86,5.55
16347,2022-04-01,NDSN,208.3123016357422,Industrials,27.95,9.55,12.86,5.55
16348,2022-05-01,NDSN,210.4273681640625,Industrials,28.06,9.55,12.86,5.65
16349,2022-06-01,NDSN,196.00253295898438,Industrials,28.06,9.55,12.86,5.65
16350,2022-07-01,NDSN,223.64466857910156,Industrials,28.06,9.55,12.86,5.65
16351,2022-08-01,NDSN,219.94615173339844,Industrials,26.66,9.26,11.8,5.59
16352,2022-09-01,NDSN,206.0682373046875,Industrials,26.66,9.26,11.8,5.59
16353,2022-10-01,NDSN,218.42633056640625,Industrials,26.66,9.26,11.8,5.59
16354,2022-11-01,NDSN,229.5806427001953,Industrials,26.66,9.26,11.8,5.59
16355,2022-12-01,NDSN,230.77468872070312,Industrials,26.66,9.26,11.8,5.59
16356,2023-01-01,NDSN,236.84170532226562,Industrials,26.66,9.26,11.8,5.59
16357,2023-02-01,NDSN,213.8097686767578,Industrials,26.66,9.26,11.8,5.59
16358,2023-03-01,NDSN,216.94174194335938,Industrials,26.66,9.26,11.8,5.59
16359,2023-04-01,NDSN,211.13414001464844,Industrials,26.66,9.26,11.8,5.59
16360,2023-05-01,NDSN,212.71534729003906,Industrials,26.66,9.26,11.8,5.59
16361,2023-06-01,NDSN,242.96875,Industrials,26.66,9.26,11.8,5.59
16362,2023-07-01,NDSN,246.3267059326172,Industrials,26.66,9.26,11.8,5.59
16363,2023-08-01,NDSN,239.01358032226562,Industrials,26.66,9.26,11.8,5.59
16364,2023-09-01,NDSN,219.12527465820312,Industrials,24.89,8.18,11.61,5.1
16365,2023-10-01,NDSN,208.7370147705078,Industrials,24.89,8.18,11.61,5.1
16366,2023-11-01,NDSN,231.07467651367188,Industrials,24.89,8.18,11.61,5.1
16367,2023-12-01,NDSN,259.37237548828125,Industrials,24.89,8.18,11.61,5.1
16368,2024-01-01,NDSN,247.82666015625,Industrials,24.89,8.18,11.61,5.1
16369,2024-02-01,NDSN,261.54119873046875,Industrials,24.89,8.18,11.61,5.1
16370,2024-03-01,NDSN,270.9872131347656,Industrials,24.89,8.18,11.61,5.1
16371,2024-04-01,NDSN,254.8488006591797,Industrials,24.89,8.18,11.61,5.1
16372,2024-05-01,NDSN,231.68251037597656,Industrials,24.89,8.18,11.61,5.1
16373,2024-06-01,NDSN,229.51300048828125,Industrials,24.89,8.18,11.61,5.1
16374,2024-07-01,NDSN,247.7105712890625,Industrials,24.89,8.18,11.61,5.1
16375,2024-08-01,NDSN,253.8753662109375,Industrials,24.89,8.18,11.61,5.1
16376,2024-09-01,NDSN,260.6724548339844,Industrials,24.89,8.18,11.61,5.1
16377,2024-10-01,NDSN,246.0423126220703,Industrials,24.15,8.32,11.46,4.37
16378,2024-11-01,NDSN,259.0446472167969,Industrials,24.15,8.32,11.46,4.37
16379,2024-12-01,NDSN,207.680419921875,Industrials,24.15,8.32,11.46,4.37
16380,2020-01-01,NEE,59.12636184692383,Utilities,30.13,15.23,8.91,6.0
16381,2020-02-01,NEE,55.72251510620117,Utilities,30.13,15.23,8.91,6.0
16382,2020-03-01,NEE,53.32321548461914,Utilities,30.13,15.23,8.91,6.0
16383,2020-04-01,NEE,51.217933654785156,Utilities,30.13,15.23,8.91,6.0
16384,2020-05-01,NEE,56.63402557373047,Utilities,30.13,15.23,8.91,6.0
16385,2020-06-01,NEE,53.223480224609375,Utilities,30.13,15.23,8.91,6.0
16386,2020-07-01,NEE,62.547874450683594,Utilities,29.79,15.23,8.91,5.66
16387,2020-08-01,NEE,62.20695877075195,Utilities,29.79,15.23,8.91,5.66
16388,2020-09-01,NEE,62.16011428833008,Utilities,29.79,15.23,8.91,5.66
16389,2020-10-01,NEE,65.58211517333984,Utilities,29.45,15.14,8.78,5.52
16390,2020-11-01,NEE,65.92250061035156,Utilities,29.45,15.14,8.78,5.52
16391,2020-12-01,NEE,69.43572235107422,Utilities,29.45,15.14,8.78,5.52
16392,2021-01-01,NEE,72.78375244140625,Utilities,29.07,14.73,8.78,5.56
16393,2021-02-01,NEE,66.13267517089844,Utilities,29.07,14.73,8.78,5.56
16394,2021-03-01,NEE,68.40675354003906,Utilities,29.07,14.73,8.78,5.56
16395,2021-04-01,NEE,70.12574768066406,Utilities,29.07,14.73,8.78,5.56
16396,2021-05-01,NEE,66.24445343017578,Utilities,29.07,14.73,8.78,5.56
16397,2021-06-01,NEE,66.2987289428711,Utilities,29.07,14.73,8.78,5.56
16398,2021-07-01,NEE,70.85113525390625,Utilities,29.07,14.73,8.78,5.56
16399,2021-08-01,NEE,76.39006805419922,Utilities,29.07,14.73,8.78,5.56
16400,2021-09-01,NEE,71.74177551269531,Utilities,26.93,12.93,8.17,5.81
16401,2021-10-01,NEE,77.96392822265625,Utilities,26.93,12.93,8.17,5.81
16402,2021-11-01,NEE,79.28873443603516,Utilities,26.93,12.93,8.17,5.81
16403,2021-12-01,NEE,85.67854309082031,Utilities,26.93,12.93,8.17,5.81
16404,2022-01-01,NEE,71.69245147705078,Utilities,26.93,12.93,8.17,5.81
16405,2022-02-01,NEE,71.83012390136719,Utilities,27.06,13.85,7.54,5.67
16406,2022-03-01,NEE,78.17080688476562,Utilities,27.06,13.85,7.54,5.67
16407,2022-04-01,NEE,65.53760528564453,Utilities,27.06,13.85,7.54,5.67
16408,2022-05-01,NEE,69.84711456298828,Utilities,27.53,14.05,7.64,5.83
16409,2022-06-01,NEE,71.88760375976562,Utilities,27.53,14.05,7.64,5.83
16410,2022-07-01,NEE,78.41187286376953,Utilities,27.53,14.05,7.64,5.83
16411,2022-08-01,NEE,78.94088745117188,Utilities,27.53,14.05,7.64,5.83
16412,2022-09-01,NEE,73.12218475341797,Utilities,27.53,14.05,7.64,5.83
16413,2022-10-01,NEE,72.27355194091797,Utilities,27.53,14.05,7.64,5.83
16414,2022-11-01,NEE,78.98797607421875,Utilities,27.53,14.05,7.64,5.83
16415,2022-12-01,NEE,78.35811614990234,Utilities,27.53,14.05,7.64,5.83
16416,2023-01-01,NEE,69.95054626464844,Utilities,27.53,14.05,7.64,5.83
16417,2023-02-01,NEE,66.5762710571289,Utilities,27.53,14.05,7.64,5.83
16418,2023-03-01,NEE,72.71361541748047,Utilities,27.53,14.05,7.64,5.83
16419,2023-04-01,NEE,72.28910064697266,Utilities,27.53,14.05,7.64,5.83
16420,2023-05-01,NEE,69.29866790771484,Utilities,27.53,14.05,7.64,5.83
16421,2023-06-01,NEE,70.44596862792969,Utilities,27.53,14.05,7.64,5.83
16422,2023-07-01,NEE,69.59151458740234,Utilities,27.53,14.05,7.64,5.83
16423,2023-08-01,NEE,63.42037582397461,Utilities,27.53,14.05,7.64,5.83
16424,2023-09-01,NEE,54.768333435058594,Utilities,23.27,9.38,8.3,5.6
16425,2023-10-01,NEE,55.73387145996094,Utilities,23.27,9.38,8.3,5.6
16426,2023-11-01,NEE,55.934627532958984,Utilities,23.27,9.38,8.3,5.6
16427,2023-12-01,NEE,58.53899002075195,Utilities,23.27,9.38,8.3,5.6
16428,2024-01-01,NEE,56.50545120239258,Utilities,23.27,9.38,8.3,5.6
16429,2024-02-01,NEE,53.190101623535156,Utilities,23.27,9.38,8.3,5.6
16430,2024-03-01,NEE,62.15789794921875,Utilities,23.27,9.38,8.3,5.6
16431,2024-04-01,NEE,65.13400268554688,Utilities,23.27,9.38,8.3,5.6
16432,2024-05-01,NEE,77.82624053955078,Utilities,23.27,9.38,8.3,5.6
16433,2024-06-01,NEE,68.86872863769531,Utilities,23.27,9.38,8.3,5.6
16434,2024-07-01,NEE,74.77701568603516,Utilities,23.27,9.38,8.3,5.6
16435,2024-08-01,NEE,78.81002044677734,Utilities,23.27,9.38,8.3,5.6
16436,2024-09-01,NEE,83.28105163574219,Utilities,23.27,9.38,8.3,5.6
16437,2024-10-01,NEE,78.07907104492188,Utilities,23.27,9.38,8.3,5.6
16438,2024-11-01,NEE,77.50763702392578,Utilities,24.88,11.32,8.87,4.69
16439,2024-12-01,NEE,71.1041259765625,Utilities,25.05,11.32,8.87,4.85
16440,2020-01-01,NEM,38.22254180908203,Basic Materials,25.14,10.44,9.06,5.64
16441,2020-02-01,NEM,37.8577995300293,Basic Materials,25.14,10.44,9.06,5.64
16442,2020-03-01,NEM,38.409156799316406,Basic Materials,24.28,10.44,9.06,4.78
16443,2020-04-01,NEM,50.59687805175781,Basic Materials,24.28,10.44,9.06,4.78
16444,2020-05-01,NEM,49.73772430419922,Basic Materials,24.28,10.44,9.06,4.78
16445,2020-06-01,NEM,52.51935958862305,Basic Materials,24.28,10.44,9.06,4.78
16446,2020-07-01,NEM,59.11800003051758,Basic Materials,22.67,8.88,9.06,4.73
16447,2020-08-01,NEM,57.47773361206055,Basic Materials,22.67,8.88,9.06,4.73
